0	5000	2.44497573391	96.0836076589	0.0	0.0
0	10000	1.97865973505	123.846086864	0.004	0.0
0	15000	1.99658313503	95.3807745144	0.013	0.0
0	20000	1.45554292051	29.3636198358	0.03	0.0
0	25000	1.61060628636	21.9099849731	0.03	0.0
0	30000	1.46245145495	20.9398187184	0.026	0.0
0	35000	1.41962308395	17.6508047313	0.029	0.0
0	40000	1.39959200531	23.5086868293	0.031	0.0
0	45000	1.5918271279	18.541450155	0.024	0.0
0	50000	1.62577169579	24.8835485638	0.036	0.0
0	55000	1.85957410169	66.2958161237	0.04	0.0
0	60000	1.34043483491	21.7332654171	0.058	0.0
0	65000	1.23566737414	19.6314768479	0.053	0.0
0	70000	1.38532043929	15.6277713057	0.054	0.0
0	75000	1.04046358512	13.6951534733	0.131	0.0
0	80000	1.05308293875	15.1921835968	0.145	0.0
0	85000	1.48299798556	18.7003944439	0.048	0.0
0	90000	1.40742927155	16.4188863786	0.05	0.0
0	95000	1.45669833012	27.6332651051	0.046	0.0
0	100000	1.15372711001	11.2170563486	0.052	0.0
0	105000	1.05314507979	14.9616910927	0.15	0.0
0	110000	1.18090725907	7.54494172527	0.054	0.0
0	115000	1.28633848566	10.302827654	0.042	0.0
0	120000	1.1283476267	91.4026482047	0.07	0.0
0	125000	1.24346445788	15.9937321029	0.053	0.0
0	130000	1.06470744195	9.33483601544	0.14	0.0
1	135000	1.13638045672	144.271958931	0.063	0.0
1	140000	1.14049042422	42.5981365816	0.069	0.0
1	145000	1.32724452593	23.3049552605	0.068	0.0
1	150000	1.058155355	28.7595767724	0.083	0.0
1	155000	1.12139289124	187.869832345	0.064	0.0
1	160000	1.0596157527	18.4605660641	0.102	0.0
1	165000	1.02842014576	63.6551072098	0.161	0.0
1	170000	1.10073522549	45.3032445776	0.087	0.0
1	175000	1.35096600004	9.36045241168	0.039	0.0
1	180000	0.980537922656	88.7642734991	0.172	0.0
1	185000	1.16762443603	16.0908487205	0.071	0.0
1	190000	1.15178492515	20.2298527434	0.057	0.0
1	195000	1.03310581547	11.2882899457	0.165	0.0
1	200000	0.978102939857	32.5681309334	0.177	0.0
1	205000	1.04192282723	20.5050645281	0.098	0.0
1	210000	0.863696913382	9.3053325507	0.224	0.0
1	215000	0.95116955597	23.4901001209	0.181	0.0
1	220000	1.04377041122	26.6859429751	0.049	0.0
1	225000	0.893083341028	10.617767552	0.218	0.0
1	230000	0.943685969352	283.166516681	0.239	0.0
1	235000	0.923844084192	50.3330454007	0.251	0.0
1	240000	1.07327743894	24.0533958494	0.171	0.0
1	245000	0.821406083783	59.3456972491	0.318	0.0
1	250000	0.917736710911	36.6251251204	0.224	0.0
1	255000	0.984455740142	13.5559966386	0.172	0.0
1	260000	0.812434800541	7.96663546895	0.333	0.0
1	265000	0.94305484436	9.95598799297	0.15	0.0
2	270000	1.02283607502	23.3144411287	0.146	0.0
2	275000	0.941608505476	12.9725433036	0.244	0.0
2	280000	0.862853078376	9.53266672766	0.261	0.0
2	285000	1.0851280806	13.6293537598	0.098	0.0
2	290000	1.02987949926	22.1508353804	0.23	0.0
2	295000	1.01875363568	14.6860380556	0.128	0.0
2	300000	0.94688796394	13.9350886431	0.261	0.0
2	305000	0.857928575234	24.8835192811	0.322	0.0
2	310000	1.02165198186	16.8208240897	0.133	0.0
2	315000	0.859744553167	32.1976010032	0.328	0.0
2	320000	1.27422895697	31.7635399874	0.075	0.0
2	325000	1.19890763532	42.0858836869	0.058	0.0
2	330000	1.01026122654	11.2211416494	0.157	0.0
2	335000	1.05652577252	14.7344511091	0.099	0.0
2	340000	1.47888882028	259.724678846	0.044	0.0
2	345000	1.31488725637	24.3945929625	0.057	0.0
2	350000	1.02401508967	7.61023961697	0.117	0.0
2	355000	1.17925690634	15.5615265432	0.044	0.0
2	360000	0.911444795387	32.1051634855	0.204	0.0
2	365000	0.965010668766	13.3557717768	0.165	0.0
2	370000	0.949143839474	21.0578362195	0.173	0.0
2	375000	0.994954278021	12.7442619427	0.17	0.0
2	380000	1.05436103258	23.2376345649	0.091	0.0
2	385000	0.945247106722	604.234273486	0.155	0.0
2	390000	1.18278576517	78.3160093803	0.047	0.0
2	395000	0.996296786622	133.029214865	0.147	0.0
3	400000	0.946084656258	10.2609193818	0.212	0.0
3	405000	0.993813315871	21.3858231305	0.118	0.0
3	410000	0.83024698593	7.439190022	0.291	0.0
3	415000	1.20978619207	12.0575110903	0.085	0.0
3	420000	1.1935286717	22.9862129259	0.089	0.0
3	425000	0.838034313343	665.028911987	0.312	0.0
3	430000	1.04701182396	8.84246429279	0.106	0.0
3	435000	1.33185416982	48.0862545414	0.047	0.0
3	440000	1.2587666328	61.6450325276	0.048	0.0
3	445000	1.10392467347	18.9454417608	0.073	0.0
3	450000	1.49789686539	82.0792857108	0.034	0.0
3	455000	1.11060230236	16.4006546088	0.06	0.0
3	460000	1.11886279067	22.2303029448	0.095	0.0
3	465000	1.09410527361	75.4018083621	0.088	0.0
3	470000	1.1864890242	36.6757862623	0.093	0.0
3	475000	1.4118104024	22.4764085032	0.057	0.0
3	480000	1.22628354209	16.191945388	0.103	0.0
3	485000	1.73283041739	39.1860554876	0.048	0.0
3	490000	1.30037206361	21.2097561176	0.076	0.0
3	495000	1.73679684492	20.8706900613	0.04	0.0
3	500000	1.74735444015	27.9849936423	0.037	0.0
3	505000	1.31964077892	13.5696864711	0.055	0.0
3	510000	1.26968065078	391.731410856	0.066	0.0
3	515000	1.32031147821	27.0837729981	0.058	0.0
3	520000	1.378753057	13.0742066838	0.046	0.0
3	525000	1.22312238531	22.8712979446	0.058	0.0
3	530000	1.41983942892	299.868780702	0.043	0.0
4	535000	1.21050457295	19.5950579953	0.049	0.0
4	540000	0.955011772148	10.8123015488	0.136	0.0
4	545000	1.00544435226	21.7183686391	0.16	0.0
4	550000	1.01691627203	17.7798209192	0.14	0.0
4	555000	1.09718027422	14.6841109793	0.146	0.0
4	560000	1.05233164042	14.6445635375	0.176	0.0
4	565000	1.02172093943	13.1806714522	0.087	0.0
4	570000	0.991153948889	21.2117496713	0.113	0.0
4	575000	1.2334604261	37.1619711079	0.063	0.0
4	580000	1.40284481504	930.229917414	0.05	0.0
4	585000	1.30577868097	83.8558487412	0.046	0.0
4	590000	1.35310161671	34.4525791455	0.042	0.0
4	595000	1.02144413169	16.4358127444	0.15	0.0
4	600000	1.09328095815	44.8286319435	0.09	0.0
4	605000	1.62281009007	54.9389544463	0.038	0.0
4	610000	1.06779219866	64.2490369943	0.087	0.0
