0	5000	3.5697564272	44.0556773797
0	10000	3.42163608228	37.6850428541
0	15000	3.2581180321	33.5779713015
0	20000	3.11305672487	27.9568023938
0	25000	3.04097536875	26.0123359546
0	30000	2.95593422824	23.9938595511
0	35000	2.90861170009	22.53638525
0	40000	2.84346855755	21.0215614563
0	45000	2.81042601118	20.4753717348
0	50000	2.78766803531	19.6937108694
0	55000	2.76247601929	19.2331393382
0	60000	2.73053255186	18.5935242565
0	65000	2.71163768282	18.2976327241
0	70000	2.6907689546	17.6492089915
0	75000	2.67503018146	17.5769207011
0	80000	2.66423189585	17.070625609
0	85000	2.64299131109	16.8224365341
1	5000	2.62873468779	16.5081152395
1	10000	2.64023063181	17.0749911639
1	15000	2.60648544936	16.1366206269
1	20000	2.60549061063	16.0926958771
1	25000	2.5908629254	15.8340760908
1	30000	2.57142759524	15.3583502667
1	35000	2.56967760642	15.3947919415
1	40000	2.55644766813	15.1924600001
1	45000	2.55665900941	15.2549662786
1	50000	2.5446228389	15.04123077
1	55000	2.53971240155	14.831792632
1	60000	2.53891379419	14.8435630266
1	65000	2.53058113514	14.6093096711
1	70000	2.51955485402	14.3577474948
1	75000	2.51868708835	14.4921734452
1	80000	2.50188854026	14.1743842517
1	85000	2.50884610753	14.2659769648
2	5000	2.51001264328	14.4319265941
2	10000	2.50313792585	14.2480123714
2	15000	2.50015773978	14.3102652717
2	20000	2.49657682532	14.1151032078
2	25000	2.5046033486	14.486475688
2	30000	2.48258068849	13.9350144811
2	35000	2.49253266774	13.9666685339
2	40000	2.49078952691	13.9776360812
2	45000	2.48059974766	13.818432935
2	50000	2.49127492557	13.9130977301
2	55000	2.46835906983	13.6712166005
2	60000	2.48813492132	13.9431766294
2	65000	2.4772232773	13.7968151533
2	70000	2.47335947061	13.767187886
2	75000	2.45882893735	13.4453888764
2	80000	2.45657505442	13.3438292916
2	85000	2.46212854637	13.4948642221
3	5000	2.45895637443	13.4236831983
3	10000	2.45810506857	13.4633998696
3	15000	2.45976531422	13.4704784668
3	20000	2.4663643995	13.6035552069
3	25000	2.45946967484	13.5004103306
3	30000	2.44430917737	13.1914907863
3	35000	2.45073668624	13.3553703741
3	40000	2.45571509777	13.370724665
3	45000	2.45172094023	13.3401976706
3	50000	2.45563351042	13.3354814612
3	55000	2.44103255985	13.1110807164
3	60000	2.45293530023	13.4013505113
3	65000	2.44141223335	13.1674263684
3	70000	2.45612063298	13.3482760371
3	75000	2.45949741194	13.5698953871
3	80000	2.45123411751	13.2278500593
3	85000	2.44069587445	13.0781458295
4	5000	2.45414432749	13.3653478825
4	10000	2.44997079218	13.2458839773
4	15000	2.45557073728	13.4016486624
4	20000	2.45051374826	13.2757879128
4	25000	2.4527384928	13.3770931229
4	30000	2.44651978465	13.1989592892
4	35000	2.45150085496	13.3264448441
4	40000	2.45649737929	13.4373204876
4	45000	2.44685241388	13.2215365863
4	50000	2.44735339699	13.2600570539
4	55000	2.4483574831	13.2888565015
4	60000	2.44614314046	13.1856809142
4	65000	2.45599871571	13.4574021992
4	70000	2.44138418505	13.2323494759
4	75000	2.44501620826	13.1602117292
4	80000	2.44015394293	13.2048394383
4	85000	2.44169619194	13.1674267417
5	5000	2.45803863772	13.5694702286
5	10000	2.45630024811	13.3942846184
5	15000	2.45850534987	13.4744792641
5	20000	2.45512623753	13.490666047
5	25000	2.45818595975	13.5890855587
5	30000	2.46355338422	13.5617229771
5	35000	2.45171386524	13.4336687054
5	40000	2.44143872863	13.2412775444
5	45000	2.4489072116	13.2628700241
5	50000	2.45922615565	13.5580894856
5	55000	2.44897490619	13.2725865715
5	60000	2.4435210438	13.2364161112
5	65000	2.45462200486	13.3782773797
5	70000	2.45497772036	13.3372395603
5	75000	2.44691550475	13.1694715593
5	80000	2.44230521792	13.135032052
5	85000	2.44788102815	13.2696117087
6	5000	2.45504788406	13.4101894156
6	10000	2.45505679079	13.5216440931
6	15000	2.45177306978	13.3743118585
6	20000	2.46211874902	13.6297112992
6	25000	2.46002123534	13.5822715112
6	30000	2.45708437142	13.4412472368
6	35000	2.46314134235	13.5732156091
6	40000	2.46672259996	13.7991842073
6	45000	2.46733211685	13.6877106776
6	50000	2.45668491812	13.3433249028
6	55000	2.4575982406	13.4638756218
6	60000	2.4516920383	13.4316607191
6	65000	2.46285468557	13.5644689312
6	70000	2.45238201426	13.3983225489
6	75000	2.473093788	13.8290850187
6	80000	2.45347891078	13.418235908
6	85000	2.44807352313	13.300476255
7	5000	2.4663890924	13.7796448721
7	10000	2.47173307585	13.8497773124
7	15000	2.4702614269	13.7298797962
7	20000	2.48122930869	14.0221889965
7	25000	2.47014318635	13.8467842422
7	30000	2.48107247859	13.9225666806
7	35000	2.48111006164	13.9792042394
7	40000	2.48063838269	13.8988005068
7	45000	2.46665099756	13.6169945078
7	50000	2.47141724899	13.7776496919
7	55000	2.47129177945	13.7124563941
7	60000	2.45948933286	13.6106061598
7	65000	2.46532819386	13.5762082689
7	70000	2.46697600329	13.6511678855
7	75000	2.47178157744	13.7496770536
7	80000	2.45861738387	13.5153492171
7	85000	2.47056198363	13.7018790559
8	5000	2.47834977037	13.928726643
8	10000	2.48610082425	14.0747307296
8	15000	2.48075884862	13.9812587527
8	20000	2.4720346869	13.8347481729
8	25000	2.47003541345	13.7299058646
8	30000	2.47364175215	13.7138290018
8	35000	2.4722934557	13.7665224816
8	40000	2.47137802588	13.6581631833
8	45000	2.47766836709	13.8712185009
8	50000	2.47979306451	13.8799477979
8	55000	2.49608026067	14.1777865385
8	60000	2.48192236601	13.9900252484
8	65000	2.49570083731	14.2454955851
8	70000	2.48320891329	14.0032170344
8	75000	2.48698852389	14.1427320318
8	80000	2.48663737436	14.0713844005
8	85000	2.49246709737	14.2829556384
9	5000	2.5054121952	14.4568998807
9	10000	2.48983602616	14.1159270782
9	15000	2.49118494907	14.2092235361
9	20000	2.49398770703	14.2147676134
9	25000	2.49481197863	14.3251706195
9	30000	2.49718255592	14.2098241121
9	35000	2.49963556805	14.4316636366
9	40000	2.51764573324	14.6744727093
9	45000	2.50297291542	14.3386075709
9	50000	2.49284330937	14.1483254872
9	55000	2.49048548721	14.1574111154
9	60000	2.49476404401	14.2305684257
9	65000	2.49016968854	14.1024850039
9	70000	2.50004146114	14.2983700638
9	75000	2.49622209165	14.3439512857
9	80000	2.4942039712	14.2463861149
9	85000	2.49301949081	14.2505655155
10	5000	2.51167014951	14.5773253949
10	10000	2.5076532596	14.5463726954
10	15000	2.50898818027	14.6558815891
10	20000	2.51115390605	14.5358980084
10	25000	2.52237472356	14.9405378162
10	30000	2.51058458725	14.6357961593
10	35000	2.52131149102	14.7570746723
10	40000	2.52296735571	14.9117269687
10	45000	2.52333239004	14.7553376207
